movie_id,actor_id,character,cast_order
157,1750,Dr. Leonard McCoy,2
157,1751,Montgomery Scott,3
157,1752,Hikaru Sulu,4
168,1748,Admiral/Captain James T. Kirk,0
168,1749,Captain Spock,1
168,1750,Dr. Leonard McCoy,2
168,1751,Montgomery Scott,3
168,1752,Cmdr. Hikaru Sulu,4
364,2232,Bruce Wayne/Batman,0
364,518,Oswald Cobblepot/The Penguin,1
364,1160,Selina Kyle/Catwoman,2
364,4690,Max Shreck,3
364,3796,Alfred,4
11967,2880,William H. 'Billy the Kid' Bonney,0
11967,2628,Josiah Gordon 'Doc' Scurlock,1
11967,38560,Jose Chavez y Chavez,2
11967,6952,Dick Brewer,3
11967,20212,Dirty Steve Stephens,4
9086,2880,William H. 'Billy the Kid' Bonney,0
9086,2628,Josiah Gordon 'Doc' Scurlock,1
9086,38560,Jose Chavez y Chavez,2
9086,2224,Arkansas Dave Rudabaugh,3
9086,52267,Patrick Floyd 'Pat' Garrett,4
621,8891,Danny Zuko,0
621,8892,Sandy Olsson,1
621,8893,Betty Rizzo,2
621,8894,Kenickie,3
621,8895,Frenchy,4
9037,101908,Michael Carrington,0
9037,1160,Stephanie Zinone,1
9037,56752,Paulette Rebchuck,2
9037,56753,Sharon Cooper,3
9037,21063,Dolores Rebchuck,4
10173,23880,John Hatcher,0
10173,16754,Screwface,1
10173,65827,Max,2
10173,55270,Charles,3
10173,36059,Leslie,4
8845,23880,Casey Ryback,0
8845,2176,William Stranix,1
8845,2048,Commander Krill,2
8845,23764,Jordan Tate,3
8845,54123,Capt. Adams,4
578,6355,Police Chief Martin Brody,0
578,8606,Quint,1
578,3037,Matt Hooper,2
578,8607,Ellen Brody,3
578,8608,Mayor Larry Vaughn,4
579,6355,Police Chief Martin Brody,0
579,8607,Ellen Brody,1
579,8608,Mayor Larry Vaughn,2
579,6769,Len Peterson,3
579,8609,Deputy Jeff Hendricks,4
17692,6065,Michael 'Mike' Brody,0
17692,29710,Kathryn Morgan,1
17692,24743,Philip FitzRoyce,2
17692,20959,Calvin Bouchard,3
17692,21475,Sean Brody,4
75,514,President James Dale / Art Land,0
75,515,First Lady Marsha Dale,1
75,516,Barbara Land,2
75,517,Professor Donald Kessler,3
75,518,Rude Gambler,4
9390,500,Jerry Maguire,0
9390,9777,Rod Tidwell,1
9390,9137,Dorothy Boyd,2
9390,11164,Avery Bishop,3
9390,142955,Former Girlfriend,4
378,2963,H.I. McDunnough,0
378,18686,Edwina 'Ed' McDunnough,1
378,4039,"Nathan Arizona Huffhines, Sr.",2
378,1230,Gale Snoats,3
378,4520,Evelle Snoats,4
10896,3037,Bill 'BB' Babowsky,0
10896,518,Ernest Tilley,1
10896,10767,Nora Tilley,2
10896,4251,Moe Adams,3
2322,4135,Martin 'Marty' Bishop,0
2322,16897,Donald Crease,1
2322,707,Darren 'Mother' Roskow,2
2322,11064,Irwin 'Whistler' Emery,3
2322,741,Carl Arbegast,4
9819,3092,Bessie,0
9819,5064,Lee,1
9819,6193,Hank,2
9819,380,Marvin,3
9819,7668,Marvin,4
31908,7447,Bobby DeLaughter,0
31908,4512,Byron De La Beckwith,1
31908,12519,Dixie DeLaughter,2
31908,2395,Myrlie Evers,3
31908,8977,Ed Peters,4
3179,17403,Beavis / Butt-Head / Tom Anderson / Mr. Van Driessen / Principal McVicker (voice),0
3179,62,Muddy Grimes (voice),1
3179,3416,Dallas Grimes (voice),2
3179,2493,ATF Agent Flemming (voice),3
3179,564,Tour Bus Driver,4
4232,15234,Deputy Dwight 'Dewey' Riley,0
4232,9206,Sidney Prescott,1
4232,14405,Gale Weathers,2
4232,26457,Stu Macher,3
4232,16850,Tatum Riley,4
9361,11856,Hawkeye/Nathaniel Poe,0
9361,289,Cora Munro,1
9361,3203,Chingachgook,2
9361,57448,Uncas,3
9361,57449,Alice Munro,4
2928,8891,Michael,0
2928,1533,Dorothy Winters,1
2928,227,Frank Quinlan,2
2928,382,Vartan Malt,3
2928,28933,Pansy Milbank,4
10549,11181,Prince Hamlet,0
10549,937,King Claudius,1
10549,1666,Gertrude,2
10549,29859,Polonius,3
10549,204,Ophelia,4
8818,3125,Eva Perón,0
8818,3131,Ché,1
8818,378,Juan Perón,2
8818,18065,Agustín Magaldi,3
8818,1306206,Doña Juana,4
36040,14464,Girl,0
36040,40148,White Boy,1
36040,53023,Black Boy,2
36040,42841,Man,3
36040,980534,Man,4
9415,10814,Detective Harlan Regis,0
9415,2882,Agent Nina Chance,1
9415,21278,Jordan,2
9415,58663,Agent Nick Spikings,3
9415,18326,Detective Steve Stengel,4
12145,8930,Rollo Lee,0
12145,8944,Willa Weston,1
12145,8945,Vince McCain/Rod McCain,2
12145,383,Adrian 'Bugsy' Malone,3
12145,71450,Sydney Lotterby,4
34314,11477,Ryan Weaver,0
34314,34485,Teri Halloran,1
34314,2039,Stubbs,2
34314,1210,Lt. Aldo Hines,3
34314,10768,Rachel Taper,4
9404,18897,Insp. Chan Ka Kui,0
9404,44922,'Uncle' Bill Wong,1
9404,120418,Jackson Tsui,2
9404,120419,Annie Tsui,3
9404,1277939,Allen,4
9622,58198,Haru,0
9622,37045,Allison Page / Sally Jones,1
9622,57250,Gobei,2
9622,27631,Martin Tanley,3
9622,2632,Joey,4
8860,776,Inspektor Scott Roper,0
8860,56182,Detective Kimura,1
8860,56183,Lt. Sam Baffett,2
8860,56184,Officer Forbes,3
8860,4688,Kevin McCall,4
9619,517,Harry Dalton,0
9619,2713,Rachel Wando,1
9619,58727,Lauren Wando,2
9619,108939,Graham Wando,3
9619,1219410,Ruth,4
4104,85,Sam,0
4104,31140,Juniper 'Joon' Pearl,1
4104,18992,Benjamin 'Benny' Pearl,2
4104,1231,Ruthie,3
4104,17485,Eric,4
784,11682,Kolya,0
784,11683,František Louka,1
784,11684,Klára,2
784,11685,Mr. Brož,3
784,11686,Louka's Mother,4
12489,54422,Ezekiel 'Spoon' Whitmore,0
12489,3129,Alexander 'Stretch' Rawland,1
12489,9030,Barbara 'Cookie' Cook,2
12489,12826,Mr. Woodson,3
12489,35516,Blind Man,4
16448,13524,Corky St. Clair,0
16448,26510,Dr. Allan Pearl,1
16448,20753,Ron Albertson,2
16448,11514,Sheila Albertson,3
16448,75463,Steve Stark,4
17894,10669,Boris Pochenko,0
17894,53122,Joy Miller,1
17894,4250,Jerry Miller,2
17894,3547,Ira Grushinsky,3
17894,8979,Leonid Kleist,4
28059,21130,Pony,0
28059,99513,Sooze,1
28059,18070,Tim,2
28059,1982,Nazeer Choudhury,3
28059,7489,Erica,4
1968,14408,Alex Whitman,0
1968,3136,Isabel Fuentes,1
1968,4602,Jeff,2
1968,6751,Lanie,3
1968,20360,Great Grandma,4
66,190,Luther Whitney,0
66,193,President Allen Richmond,1
66,228,Seth Frank,2
66,349,Bill Burton,3
66,350,Kate Whitney,4
11419,54812,Clark Griswold,0
11419,821,Ellen Griswold,1
11419,1811,Cousin Eddie,2
11419,58019,Russell 'Rusty' Griswold,3
11419,84457,Audrey Griswold,4
638,8984,Fred Madison,0
638,4687,Renee Madison,1
638,9285,Al,2
638,9286,Ed,3
638,9287,Mystery Man,4
9366,85,Donnie Brasco / Joseph D. 'Joe' Pistone,0
9366,1158,Benjamin 'Lefty' Ruggiero,1
9366,147,Sonny Black,2
9366,9257,Nicky,3
9366,785,Paulie,4
9446,12898,Michael Cromwell,0
9446,519,Richard Kempster,1
9446,10080,Dr. Patricia Cromwell,2
9446,12139,Charlotte,3
9446,53492,Mimi-Siku,4
28005,30430,Maya,0
28005,20275,Tara,1
28005,178622,Jai Kumar,2
28005,5471,Raj Singh,3
9403,58098,Howard Stern,0
9403,1980,Alison Stern,1
9403,728,Ray Stern,2
9403,13242,Kenny 'Pig Vomit' Rushton,3
9403,57451,NBC Tour Guide,4
10003,5576,Simon Templar,0
10003,1951,Emma Russell,1
10003,1118,Ivan Tretiak,2
10003,7030,Dr. Lev Botvin,3
10003,2629,Inspector Teal,4
884,13548,James Ballard,0
884,13549,Catherine Ballard,1
884,18686,Helen Remington,2
884,13550,Vaughan,3
884,2165,Gabrielle,4
1624,206,Fletcher Reede,0
1624,16307,Audrey Reede,1
1624,2130,Jerry,2
1624,7906,Samantha Cole,3
1624,12967,Dana Appleton,4
16052,16866,Selena Quintanilla-Pérez,0
16052,587,Abraham Quintanilla,1
16052,92326,Marcela Quintanilla,2
16052,288,Chris Perez,3
16052,28779,Yolanda Saldívar,4
4477,3,Tom O'Meara,0
4477,287,Rory Devaney / Francis Austin McGuire,1
4477,8985,Sheila O'Meara,2
4477,2049,Edwin Diaz,3
4477,4515,Billy Burke,4
6499,50096,Adam Park / Green Ranger,0
6499,50097,Tanya Sloan / Yellow Ranger,1
6499,50098,Tommy Oliver / Red Ranger,2
6499,56513,Katherine Hillard / Pink Ranger,3
6499,56895,Kimberly Hart,4
9405,15111,Jack Quinn,0
9405,21397,Yaz,1
9405,2295,Stavros,2
9405,652,Goldsmythe,3
9405,24591,,4
12723,73421,Doug Holt,0
12723,882,Pamela Abbott,1
12723,6161,Eleanor Abbott,2
12723,8289,Jacey Holt,3
12723,59662,Alice Abbott,4
9360,16866,Terri Flores,0
9360,9778,Danny Rich,1
9360,10127,Paul Sarone,2
9360,7036,Dr. Steven Cale,3
9360,887,Gary Dixon,4
9434,3036,Martin Q. Blank,0
9434,6613,Debi Newberry,1
9434,707,Grocer,2
9434,3234,Marcella,3
9434,1903,Dr. Oatman,4
13982,4517,Tommy,0
13982,56128,Laurie Bennett,1
13982,3267,Dick Bennett,2
13982,40403,Annette Bennett,3
13982,25990,Charlie,4
9611,23931,Romy White,0
9611,14406,Michele Weinberger,1
9611,21197,Heather Mooney,2
9611,10697,Sandy Frink,3
9611,19455,Christy Masters,4
10357,2176,Mike Roark,0
10357,8256,Dr. Amy Barnes,1
10357,12930,Kelly Roark,2
10357,1896,Emmit Reese,3
10357,197872,Medic,4
816,12073,Austin Powers / Dr. Evil,0
816,13918,Vanessa Kensington,1
816,13919,Basil Exposition,2
816,13920,Mrs. Kensington,3
816,13922,Scott Evil,4
2163,6856,"Jeffrey "" Jeff "" Taylor",0
2163,22131,"Warren "" Red "" Barr",1
2163,8183,Amy Taylor,2
2163,22132,Earl,3
2163,22133,Billy,4
12499,2157,Dale Putley,0
12499,7904,Jack Lawrence,1
12499,15886,Carrie Lawrence,2
12499,2630,Collette Andrews,3
12499,12790,Scott Andrews,4
18,62,Korben Dallas,0
18,64,Jean-Baptiste Emmanuel Zorg,1
18,65,Father Vito Cornelius,2
18,63,Leeloo,3
18,66,Ruby Rhod,4
2058,5344,Maggie,0
2058,4756,Sam,1
2058,11164,Linda Green,2
2058,10698,Anton Depeux,3
2058,21151,Nana,4
1701,2963,Cameron Poe,0
1701,3036,Marshal Vince Larkin,1
1701,6949,Cyrus Grissom,2
1701,10182,Nathan Jones,3
1701,18461,William Bedford,4
1639,18277,Annie Porter,0
1639,12261,Alex Shaw,1
1639,5293,John Geiger,2
1639,7242,Juliano,3
1639,15105,Harvey,4
415,1461,Bruce Wayne / Batman,0
415,5577,Dick Grayson / Robin,1
415,1100,Dr. Victor Fries / Mr. Freeze,2
415,139,Dr. Pamela Isley / Poison Ivy,3
415,5588,Barbara Wilson / Batgirl,4
11970,15455,Hercules (voice),0
11970,20903,Young Hercules (voice),1
11970,45566,Young Hercules (singing voice),2
11970,518,Philoctetes (voice),3
11970,4512,Hades (voice),4
8874,1204,Julianne Potter,0
8874,20212,Michael O'Neal,1
8874,6941,Kimberly Wallace,2
8874,4757,George Downes,3
8874,6541,Walter Wallace,4
266,3783,Camille Javal,0
266,3784,Paul Javal,1
266,3785,Jeremy Prokosch,2
266,3786,Francesca Vanini,3
266,68,Fritz Lang,4
754,8891,Sean Archer,0
754,2963,Castor Troy,1
754,11148,Eve Archer,2
754,4941,Pollux Troy,3
754,11150,Sasha Hassler,4
607,2176,Agent K,0
607,2888,James Edwards / Agent J,1
607,9625,Dr. Laurel Weaver / Agent L,2
607,7132,Edgar / The Bug,3
607,9626,Chief Zed,4
686,1038,Eleanor Arroway,0
686,10297,Palmer Joss,1
686,4512,Michael Kitz,2
686,5049,S. R. Hadden,3
686,4139,David Drumlin,4
4421,3416,Lieutenant Jordan O'Neil,0
4421,110,Master Chief John James Urgayle,1
4421,10774,Senator Lillian DeHaven,2
4421,37203,Royce,3
4421,1473,Theodore Hayes,4
9387,1100,Conan,0
9387,15152,Thulsa Doom,1
9387,2201,King Osric,2
9387,45378,Valeria,3
9387,98473,The Witch,4
10603,18269,George of the Jungle,0
10603,41087,Ursula Stanhope,1
10603,19159,Lyle van de Groot,2
10603,8930,An Ape Named 'Ape' (voice),3
10603,6487,Kwame,4
2142,16483,Sheriff Freddy Heflin,0
2142,1037,Ray Donlan,1
2142,11477,"Gary "" Figgsy "" Figgis",2
2142,380,Lt. Moe Tilden,3
2142,4688,"Murray "" Superboy "" Babitch",4
8413,2975,Captain Miller,0
8413,4783,Dr. William Weir,1
8413,8183,"Peters, Med Tech",2
8413,20810,Lt. Starck,3
8413,55755,Cooper,4
10336,64856,Al Simmons,0
10336,8349,Jason Wynn,1
10336,5723,Clown / Violator,2
10336,4604,Wanda Blake,3
10336,51812,Cogliostro,4
20737,7431,Josh Framm,0
20737,20623,Jackie Framm,1
20737,2169,Norm Snively,2
20737,8854,Arthur Chaney,3
20737,32205,Larry Willingham,4
18519,18259,Jesse,0
18519,18260,Randolph Johnson,1
18519,6907,Drew Halbert,2
18519,83209,Max Wesley,3
18519,32286,John Wesley,4
8834,2461,Jerry Fletcher,0
8834,1204,Alice Sutton,1
8834,2387,Dr. Jonas,2
8834,56040,Agent Lowry,3
8834,14328,Mr. Wilson,4
4961,23931,Dr. Susan Tyler,0
4961,18325,Dr. Peter Mann,1
4961,3753,Manny,2
4961,16851,Leonard,3
4961,40271,Chuy,4
9416,66,Franklin Hatchett,0
9416,6952,James Russell,1
9416,58691,Grace Cipriani,2
9416,7004,Guy Cipriani,3
9416,21215,Paula,4
9772,3,President James Marshall,0
9772,64,Ivan Korshunov,1
9772,515,Vice President Kathryn Bennett,2
9772,19957,Grace Marshall,3
9772,3905,Major Caldwell,4
6072,2231,Trevor Garfield,0
6072,11512,Dave Childress,1
6072,47757,Ellen Henry,2
6072,5365,Cesar Sanchez,3
6072,41737,Principal Garcia,4
1669,7447,Jack Ryan,0
1669,738,Marko Ramius,1
1669,349,Commander Bart Mancuso,2
1669,4783,Captain Vasily Borodin,3
1669,15152,Admiral James Greer,4
468,741,Mike Waters,0
468,6384,Scott Favor,1
468,785,Richard Waters,2
468,6385,Bob Pigeon,3
468,6386,Gary,4
10806,8945,Howard Brackett,0
10806,3234,Emily Montgomery,1
10806,15112,Peter Malloy,2
10806,2876,Cameron Drake,3
10806,8857,Berniece Brackett,4
9433,7447,Robert Green,0
9433,4173,Charles Morse,1
9433,5590,Mickey Morse,2
9433,6195,Stephen,3
9433,8262,Styles,5
6623,1461,Lt. Col. Thomas Devoe,0
6623,2227,Dr. Julia Kelly,1
6623,15320,Dusan Gavrich,2
6623,5725,Bazta Sergeant,3
6623,12647,Dimitri Vertikoff,4
2118,1979,Det. Sgt. Jack Vincennes,0
2118,529,"Det. Lt. Edmund Jennings "" Ed "" Exley",1
2118,518,Sid Hudgens,2
2118,2505,Cap. Dudley Liam Smith,3
2118,326,Lynn Bracken,4
978,287,Heinrich Harrer,0
978,14591,"Dalai Lama, 14 Years Old",1
978,11207,Peter Aufschnaiter,2
978,14592,Ngawang Jigme,3
978,10134,Kungo Tsarong,4
9437,192,Alex Cross,0
9437,15852,Kate McTiernan,1
9437,2130,Det. Nick Ruskin,2
9437,58293,Davey Sikes,3
9437,3417,Dr. William 'Will' Rudolph,4
10351,36218,The Djinn,0
10351,64932,Alexandra Amberson,1
10351,5139,Raymond Beaumont,2
10351,64933,Nick Merritt,3
10351,153916,Shannon Amberson,4
2649,3392,Nicholas Van Orton,0
2649,2228,Conrad Van Orton,1
2649,13549,Christine,2
2649,8986,Jim Feingold,3
2649,5953,Airbag EMT Beltran,4
14289,23880,Jack Taggart,0
14289,19838,Sarah Kellogg,1
14289,32747,Earl Kellogg,2
14289,65732,Orin Hanner Jr,3
14289,10823,Orin Hanner Sr.,4
10155,2228,Bobby Cooper,0
10155,1733,Jake McKenna,1
10155,16866,Grace McKenna,2
10155,73421,Toby N. Tucker,3
10155,6194,Jenny,4
68924,8945,Ben Hood,0
68924,11148,Elena Hood,1
68924,10205,Janey Carver,2
68924,15319,George Clair,3
68924,2219,Paul Hood,4
2255,880,Holden McNeil,0
2255,16484,Alyssa Jones,1
2255,11662,Banky Edwards,2
2255,20283,Hooper LaMont,3
2255,19302,Jay,4
9427,18023,Gaz,0
9427,13633,Dave,1
9427,57628,Nathan,2
9427,57629,Lomper,3
9427,207,Gerald,4
3597,33259,Julie James,0
3597,11863,Helen Shivers,1
3597,11864,Barry William Cox,2
3597,33260,Ray Bronson,3
3597,20751,Elsa Shivers,4
1813,6384,Kevin Lomax,0
1813,1158,John Milton,1
1813,6885,Mary Ann Lomax,2
1813,4004,Eddie Barzoon,3
1813,19239,Alice Lomax,4
36797,16846,Fred Z. Randall,0
36797,83196,Julie Ford,1
36797,6573,Wild Bill Overbeck,2
36797,2222,Bud Nesbitt,3
36797,12645,Paul Wick,4
782,569,Vincent Freeman,0
782,9642,Jerome Eugene Morrow,2
782,11626,Director Josef,3
782,139,Irene Cassini,4
782,1903,Detective Hugo,5
9827,880,Sheriff Bryce Hammond,0
9827,11390,Dr. Timothy Flyte,1
9827,16850,Lisa Pailey,2
9827,59662,"Jennifer Pailery, M.D.",3
9827,23626,Deputy Stuart 'Stu' Wargle,4
8067,3061,Robert Lewis,0
8067,6941,Celine Naville,1
8067,18686,O'Reilly,2
8067,18792,Jackson,3
8067,6486,Gabriel,4
10890,1532,John Winger,0
10890,1524,Russell Ziskey,1
10890,8255,Sgt. Hulka,2
10890,15500,Stella Hansen,3
10890,586,Louise Cooper,4
1281,10730,Mr. Bean,0
1281,12688,David Langley,1
1281,11859,Chairman,2
1281,14699,Alison Langley,3
1281,1166,George Grierson,4
9770,8891,Sam Baily,0
9770,4483,Max Brackett,1
9770,18658,Laurie Callahan,2
9770,21278,Kevin Hollander,3
9770,10360,Lou Potts,4
11975,1892,Rudy Baylor,0
11975,518,Deck Shifflet,1
11975,10127,Leo F. Drummond,2
11975,6194,Kelly Riker,3
11975,5960,Dot Black,4
4995,13240,Eddie Adams alias Dirk Diggler,0
4995,16475,Jack Horner,1
4995,4764,Reed Rothchild,2
4995,1231,Amber Waves - Maggie,3
4995,11155,Todd Parker,4
9281,3,Det. Capt. John Book,0
9281,11084,Rachel Lapp,1
9281,14792,Chief Paul Schaeffer,2
9281,526,Samuel Lapp,3
9281,37422,Eli Lapp,4
563,27763,Johnny Rico,0
563,2133,Dizzy Flores,1
563,9205,Carmen Ibañez,2
563,28410,Private Ace Levy,3
563,41686,Colonel Carl Jenkins,4
10215,12052,Helen Quilley,0
10215,10727,James Hamilton,1
10215,28743,Gerry,2
10215,10478,Lydia,3
10215,137925,Anna,4
9823,57250,Liu Kang,0
9823,10680,Kitana,1
9823,1736,Rayden,2
9823,59642,Sonya Blade,3
9823,59643,Jax,4
37165,206,Truman Burbank,0
37165,350,Meryl Burbank / Hannah Gill,1
37165,11315,Marlon,2
37165,11317,Lauren / Sylvia,3
37165,228,Christof,4
4824,62,The Jackal,0
4824,1205,Declan Mulqueen,1
4824,16897,Carter Preston,2
4824,6200,Major Valentina Koslova,3
4824,18999,FBI Agent T. I. Witherspoon,4
9444,5344,Anastasia (voice),0
9444,3036,Dimitri (voice),1
9444,1062,Rasputin (voice),2
9444,14730,The Dowager Empress Marie (voice),3
9444,5587,Bartok (voice),4
9414,1532,Wallace 'Wally' Ritchie,0
9414,8212,James 'Jimmy' Ritchie,1
9414,12656,Lorelei 'Lori',2
9414,658,Boris 'The Butcher' Blavasky,3
9414,47874,Sir Roger Daggenhurst,4
8078,10205,Ripley,0
8078,1920,Annalee Call,1
8078,1370,Dr. Jonathan Gediman,2
8078,2372,Johner,3
8078,7486,Frank Elgyn,4
2895,3087,Euliss Dewey,0
2895,879,Troublemaker,1
2895,28767,Mrs. Dewey Sr.,2
2895,28768,Jessie Dewey,3
2895,8436,Toosie,4
22797,17779,Francie Brady,0
22797,89390,Joe Purcell,1
22797,10981,Mrs. Nugent,2
22797,89391,Phillip Nugent,3
22797,9029,Da Brady,4
2639,1243,Harry Block,0
2639,1796,Joan,1
2639,7904,Larry/The Devil,2
2639,351,Lucy,3
2639,1910,Doris,4
9574,2157,Professor Philip Brainard,0
9574,4726,Dr. Sara Jean Reynolds,1
9574,4443,Wilson Croft,2
9574,10361,Chester Hoenicker,3
9574,6574,Smith,4
10371,12898,Brad,0
10371,1796,Caroline,1
10371,4201,Bob Lachman,2
10371,1211,Inspector Derek Lester,3
10371,6067,Samuel Yoder,4
489,2157,Sean Maguire,0
489,1892,Will Hunting,1
489,880,Chuckie Sullivan,2
489,1640,Prof. Gerald Lambeau,3
489,6613,Skylar,4
9714,15789,Alex Pruitt,0
9714,53573,Peter Beaupre,1
9714,58724,Alice Ribbons,2
9714,15799,Burton Jernigan,3
9714,1245,Molly Pruitt,4
8197,3036,John Kelso,0
8197,1979,James Williams,1
8197,9642,Billy Carl Hanson,2
8197,389,Mandy Nichols,3
8197,12536,Sonny Seiler,4
6283,78729,"Ernest ""Ernie"" Smuntz",0
6283,7400,Lars Smuntz,1
6283,14723,April Smuntz,2
6283,7868,Alexander Falko,3
6283,4976,Ernie and Lars' Lawyer,4
4233,15234,Dewey Riley,0
4233,9206,Sidney Prescott,1
4233,14405,Gale Weathers,2
4233,11863,Cici Cooper,3
4233,6213,Randy Meeks,4
10217,65,Mitchell Stephens,0
10217,213388,Zoe Stevens,1
10217,98,Nicole Burnell,2
10217,64712,Sam Burnel,3
10217,58804,Dolores Driscoll,4
597,204,Rose DeWitt Bukater,0
597,6193,Jack Dawson,1
597,3713,Ruth Dewitt Bukater,2
597,1954,Caledon 'Cal' Hockley,3
597,8534,Molly Brown,4
714,517,James Bond,0
714,378,Elliot Carver,1
714,1620,Wai Lin,2
714,10742,Paris Carver,3
714,10743,Henry Gupta,4
9922,1269,The Postman,0
9922,883,General Bethlehem,1
9922,11616,Abby,2
9922,18291,Ford Lincoln Mercury,3
9922,60642,Bridge City Mayor,4
547,4135,Tom Booker,0
547,5470,Annie MacLean,1
547,4783,Robert MacLean,2
547,1245,Grace MacLean,3
547,1902,Diane Booker,4
184,2230,Jackie Brown,0
184,2231,Ordell Robbie,1
184,5694,Max Cherry,2
184,2233,Melanie Ralston,3
184,2232,Ray Nicolette,4
9746,58856,Dalai Lama (Adult),0
9746,58857,Mother,1
9746,58858,Father,2
9746,58859,Dalai Lama (Age 12),3
9746,1525270,Chairman Mao,4
9438,7633,Mr. Quincy Magoo,0
9438,6473,Luanne LeSeur / Prunella Pegula,1
9438,35598,Waldo Magoo,2
9438,18461,Bob Morgan,3
9438,537,Agent FBI Chuck Stupak,4
115,1229,The Dude,0
115,1230,Walter Sobchak,1
115,1231,Maude Lebowski,2
115,884,"Theodore Donald ""Donny"" Kerabatsos",3
115,1233,Brandt,4
9410,12052,Estella,0
9410,569,Finnegan Bell,1
9410,2955,Uncle Joe,2
9410,10774,Ms. Nora Dinsmoor,3
9410,380,Character,4
12538,9562,Darryl Witherspoon,0
12538,60950,Scott Thorpe,1
12538,26457,Tim LaFlour,2
12538,9626,Randall Tyson,3
12538,39464,Janice Tyson,4
586,4483,Stanley Motss,0
586,380,Conrad Brean,1
586,8256,Winifred Ames,2
586,57755,Sergeant William Schumann,3
586,26485,Jim Belushi,4
2666,17328,John Murdoch,0
2666,227,Inspector Frank Bumstead,1
2666,2628,Dr. Daniel P. Schreber,2
2666,6161,Emma Murdoch,3
2666,13474,Mr. Hand,4
11258,192,Jim,0
11258,2224,Tom,1
11258,1811,Sheriff,2
11258,6613,Karen,3
11258,68812,Onkel Charlie,4
9490,4169,Thurgood Jenkins / Sir Smoke-a-Lot,0
9490,63208,Squirrel Master,1
9490,16846,Kenny Davis,2
9490,8695,Scarface,3
9490,57690,Brian,4
9411,5292,John Hobbes,0
9411,1230,Jonesy,1
9411,55636,Lt. Stanton,2
9411,6368,Gretta Milano,3
9411,4691,Lou,4
9033,4690,Gabriel,0
9033,3130,Valerie Rosales,1
9033,328,Izzy,2
9033,21315,Michael,3
9033,56745,Samayel,4
11220,66761,Wong Chi-Ming,0
11220,56816,The Killer's Agent,1
11220,43661,He Zhiwu,2
11220,66762,Charlie,3
11220,57831,Blondie,4
9457,4515,John Finnegan,0
9457,10696,Trillian St. James,1
9457,16293,Simon Canton,2
9457,18916,Joey Pantucci,3
9457,154644,Leila,4
11702,1619,John Lee,0
11702,23931,Meg Coburn,1
11702,12132,Stan 'Zeedo' Zedkov,2
11702,10885,Terence Wei,3
